asset,capacity,capacity_storage_energy,consumer_balance_sense,discount_rate,economic_lifetime,energy_to_power_ratio,group,investment_integer,investment_integer_storage_energy,investment_method,is_seasonal,max_ramp_down,max_ramp_up,min_operating_point,ramping,storage_method_energy,technical_lifetime,type,unit_commitment,unit_commitment_integer,unit_commitment_method,use_binary_storage_method
UK_Solar,63715.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
UK_Nuclear,16000.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
UK_Gas,9505.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
UK_OCGT,1243.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
IE_E_ENS,10172.088,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
IE_Wind_Onshore,11308.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
IE_Wind_Offshore,21057.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
IE_Solar,12113.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
IE_Gas,7933.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
IE_OCGT,116.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CH_E_ENS,12735.08856,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CH_Wind_Onshore,2223.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CH_Solar,13312.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CH_Nuclear,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
AT_E_ENS,18940.2772,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
AT_Wind_Onshore,41145.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
AT_Solar,53129.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
AT_Gas,3260.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
LU_E_ENS,2251.17408,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
LU_Wind_Onshore,600.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LU_Solar,2190.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CZ_E_ENS,12355.1616,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CZ_Wind_Onshore,4486.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CZ_Solar,22485.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CZ_Nuclear,6983.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CZ_Coal,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CZ_Gas,2613.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
PL_E_ENS,33646.76534,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
PL_Wind_Onshore,62000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
PL_Wind_Offshore,10900.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
PL_Solar,54303.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
PL_Coal,2496.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
PL_Gas,8223.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SE_E_ENS,30500.3913,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SE_Wind_Onshore,49100.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SE_Wind_Offshore,14600.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SE_Solar,46500.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SE_Nuclear,11600.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SE_Gas,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SE_OCGT,97.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
NO_E_ENS,30109.65055,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
NO_Wind_Onshore,6924.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
NO_Wind_Offshore,9947.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
NO_Solar,11940.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
ES_E_ENS,47849.08992,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
ES_Wind_Onshore,99549.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
ES_Wind_Offshore,5711.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
ES_Solar,148297.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
ES_Nuclear,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
ES_Gas,14920.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
PT_E_ENS,18910.67469,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
PT_Wind_Onshore,13000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
PT_Wind_Offshore,9978.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
PT_Solar,29000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
PT_Gas,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
IT_E_ENS,71136.5182,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
IT_Wind_Onshore,38210.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
IT_Wind_Offshore,18500.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
IT_Solar,236134.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
IT_Gas,41910.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
IT_OCGT,4320.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
MT_E_ENS,623.6784,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
MT_Solar,374.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
MT_Gas,450.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SI_E_ENS,3143.9856,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SI_Wind_Onshore,7554.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SI_Wind_Offshore,3200.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SI_Solar,35948.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SI_Nuclear,1100.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SI_Coal,575.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SI_Gas,2282.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SI_OCGT,1126.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HU_E_ENS,12134.8298,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HU_Wind_Onshore,3000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
HU_Solar,23396.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
HU_Nuclear,2360.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HU_Gas,3070.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HU_OCGT,154.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SK_E_ENS,6358.4868,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SK_Wind_Onshore,2000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SK_Solar,5000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
SK_Nuclear,3096.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SK_Coal,251.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
SK_Gas,1341.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
LT_E_ENS,2850.6005,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
LT_Wind_Onshore,5650.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LT_Wind_Offshore,7600.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LT_Solar,7576.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LT_Gas,293.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
LV_E_ENS,2112.9151,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
LV_Wind_Onshore,352.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LV_Wind_Offshore,7500.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LV_Solar,605.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
LV_Gas,73.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
EE_E_ENS,2493.6576,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
EE_Wind_Onshore,861.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
EE_Wind_Offshore,6999.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
EE_Solar,3520.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
FI_E_ENS,20200.0318,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
FI_Wind_Onshore,87909.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
FI_Wind_Offshore,12000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
FI_Solar,47767.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
FI_Nuclear,10000.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
FI_Gas,234.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
FI_OCGT,87.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HR_E_ENS,3695.2681,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HR_Wind_Onshore,3000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
HR_Wind_Offshore,2896.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HR_Solar,3188.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
HR_Coal,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
HR_Gas,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
GR_E_ENS,14331.0508,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
GR_Wind_Onshore,27500.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
GR_Wind_Offshore,17500.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
GR_Solar,46500.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
GR_Gas,5037.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
GR_OCGT,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
BG_E_ENS,6792.4289,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
BG_Wind_Onshore,9000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
BG_Solar,9110.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
BG_Nuclear,2000.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
BG_Coal,1004.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
BG_Gas,2315.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
BG_OCGT,20.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
RO_E_ENS,14269.1448,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
RO_Wind_Onshore,9000.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
RO_Wind_Offshore,1000.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
RO_Solar,34194.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
RO_Nuclear,3087.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
RO_Coal,0.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
RO_Gas,5840.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
RO_OCGT,167.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CY_E_ENS,1269.453,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
CY_Wind_Onshore,400.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CY_Solar,2273.0,0.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,producer,False,False,,
CY_Gas,524.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
OBZLL_Wind_Offshore,2000.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
EU_SMR_CCS,999999999.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
BORROW_WATER,1000000.0,0.0,,0.0,1.0,0,,False,False,none,False,,,0.0,False,False,1.0,producer,False,False,,
NL_Battery,52294.0,156882.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
BE_Battery,1130.0,3390.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
DE_Battery,111097.0,333291.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
UK_Battery,12932.0,38796.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
IE_Battery,52206.0,156618.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
CH_Battery,5050.0,15150.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
AT_Battery,304.0,912.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
CZ_Battery,3610.0,10830.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
SE_Battery,543.0,1629.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
ES_Battery,32000.0,96000.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
IT_Battery,142781.0,428343.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
SI_Battery,65.0,195.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
HU_Battery,954.0,2862.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
LT_Battery,3658.0,10974.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
FI_Battery,5887.0,17661.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
HR_Battery,365.0,1095.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
GR_Battery,33048.0,99144.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
RO_Battery,1346.0,4038.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
CY_Battery,3076.0,9228.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
DK_Battery,1850.0,5550.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
BG_Battery,4923.0,14769.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
FR_Battery,24461.0,73383.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
LV_Battery,149.0,447.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
PT_Battery,3294.0,9882.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
SK_Battery,2462.0,7386.0,,0.0,1.0,0,,True,False,simple,False,,,0.0,False,False,1.0,storage,False,False,,
